"","season_race","season","race","stage","distance","event_data","event","rider_name","team_name","event_rank","kom_points","intermediate_points"
"209","2022 Vuelta A Espana","2022","Vuelta A Espana","19",30.3,"KOM Sprint (2) Puerto del Piélago (30.3 km)","KOM Sprint Cat2"," Brandon McNulty","UAE Team Emirates","1","5","0"
"210","2022 Vuelta A Espana","2022","Vuelta A Espana","19",30.3,"KOM Sprint (2) Puerto del Piélago (30.3 km)","KOM Sprint Cat2"," Ander Okamika","Burgos-BH","2","3","0"
"211","2022 Vuelta A Espana","2022","Vuelta A Espana","19",30.3,"KOM Sprint (2) Puerto del Piélago (30.3 km)","KOM Sprint Cat2"," Jonathan Klever Caicedo","EF Education-EasyPost","3","1","0"
"212","2022 Vuelta A Espana","2022","Vuelta A Espana","19",81.7,"Sprint | Hinojosa de San Vicente (81.7 km)","Intermediate Sprint"," Ander Okamika","Burgos-BH","1","0","20"
"213","2022 Vuelta A Espana","2022","Vuelta A Espana","19",81.7,"Sprint | Hinojosa de San Vicente (81.7 km)","Intermediate Sprint"," Jonathan Klever Caicedo","EF Education-EasyPost","2","0","17"
"214","2022 Vuelta A Espana","2022","Vuelta A Espana","19",81.7,"Sprint | Hinojosa de San Vicente (81.7 km)","Intermediate Sprint"," Brandon McNulty","UAE Team Emirates","3","0","15"
"215","2022 Vuelta A Espana","2022","Vuelta A Espana","19",81.7,"Sprint | Hinojosa de San Vicente (81.7 km)","Intermediate Sprint"," Alex Kirsch","Trek - Segafredo","4","0","13"
"216","2022 Vuelta A Espana","2022","Vuelta A Espana","19",81.7,"Sprint | Hinojosa de San Vicente (81.7 km)","Intermediate Sprint"," Juan Pedro López","Trek - Segafredo","5","0","10"
"217","2022 Vuelta A Espana","2022","Vuelta A Espana","19",96.1,"KOM Sprint (2) Puerto del Piélago (96.1 km)","KOM Sprint Cat2"," Richard Carapaz","INEOS Grenadiers","1","5","0"
"218","2022 Vuelta A Espana","2022","Vuelta A Espana","19",96.1,"KOM Sprint (2) Puerto del Piélago (96.1 km)","KOM Sprint Cat2"," Gregor Mühlberger","Movistar Team","2","3","0"
"219","2022 Vuelta A Espana","2022","Vuelta A Espana","19",96.1,"KOM Sprint (2) Puerto del Piélago (96.1 km)","KOM Sprint Cat2"," Enric Mas","Movistar Team","3","1","0"
"220","2022 Vuelta A Espana","2022","Vuelta A Espana","20",34,"KOM Sprint (1) Puerto de Navacerrada (34 km)","KOM Sprint Cat1"," Robert Stannard","Alpecin-Deceuninck","1","10","0"
"221","2022 Vuelta A Espana","2022","Vuelta A Espana","20",34,"KOM Sprint (1) Puerto de Navacerrada (34 km)","KOM Sprint Cat1"," Xandro Meurisse","Alpecin-Deceuninck","2","6","0"
"222","2022 Vuelta A Espana","2022","Vuelta A Espana","20",34,"KOM Sprint (1) Puerto de Navacerrada (34 km)","KOM Sprint Cat1"," Rubén Fernández","Cofidis","3","4","0"
"223","2022 Vuelta A Espana","2022","Vuelta A Espana","20",34,"KOM Sprint (1) Puerto de Navacerrada (34 km)","KOM Sprint Cat1"," Daniel Navarro","Burgos-BH","4","2","0"
"224","2022 Vuelta A Espana","2022","Vuelta A Espana","20",34,"KOM Sprint (1) Puerto de Navacerrada (34 km)","KOM Sprint Cat1"," Simon Guglielmi","Team Arkéa Samsic","5","1","0"
"225","2022 Vuelta A Espana","2022","Vuelta A Espana","20",92.8,"KOM Sprint (2) Puerto de Navafría (92.8 km)","KOM Sprint Cat2"," Robert Stannard","Alpecin-Deceuninck","1","5","0"
"226","2022 Vuelta A Espana","2022","Vuelta A Espana","20",92.8,"KOM Sprint (2) Puerto de Navafría (92.8 km)","KOM Sprint Cat2"," Marc Soler","UAE Team Emirates","2","3","0"
"227","2022 Vuelta A Espana","2022","Vuelta A Espana","20",92.8,"KOM Sprint (2) Puerto de Navafría (92.8 km)","KOM Sprint Cat2"," Gino Mäder","Bahrain - Victorious","3","1","0"
"228","2022 Vuelta A Espana","2022","Vuelta A Espana","20",126.8,"KOM Sprint (2) Puerto de Canencia (126.8 km)","KOM Sprint Cat2"," Rohan Dennis","Jumbo-Visma","1","5","0"
"229","2022 Vuelta A Espana","2022","Vuelta A Espana","20",126.8,"KOM Sprint (2) Puerto de Canencia (126.8 km)","KOM Sprint Cat2"," Richard Carapaz","INEOS Grenadiers","2","3","0"
"230","2022 Vuelta A Espana","2022","Vuelta A Espana","20",126.8,"KOM Sprint (2) Puerto de Canencia (126.8 km)","KOM Sprint Cat2"," Sébastien Reichenbach","Groupama - FDJ","3","1","0"
"231","2022 Vuelta A Espana","2022","Vuelta A Espana","20",143.7,"KOM Sprint (1) Puerto de la Morcuera (143.7 km)","KOM Sprint Cat1"," Richard Carapaz","INEOS Grenadiers","1","10","0"
"232","2022 Vuelta A Espana","2022","Vuelta A Espana","20",143.7,"KOM Sprint (1) Puerto de la Morcuera (143.7 km)","KOM Sprint Cat1"," Sergio Higuita","BORA - hansgrohe","2","6","0"
"233","2022 Vuelta A Espana","2022","Vuelta A Espana","20",143.7,"KOM Sprint (1) Puerto de la Morcuera (143.7 km)","KOM Sprint Cat1"," Louis Meintjes","Intermarché - Wanty - Gobert Matériaux","3","4","0"
"234","2022 Vuelta A Espana","2022","Vuelta A Espana","20",143.7,"KOM Sprint (1) Puerto de la Morcuera (143.7 km)","KOM Sprint Cat1"," Gino Mäder","Bahrain - Victorious","4","2","0"
"235","2022 Vuelta A Espana","2022","Vuelta A Espana","20",143.7,"KOM Sprint (1) Puerto de la Morcuera (143.7 km)","KOM Sprint Cat1"," Alejandro Valverde","Movistar Team","5","1","0"
"236","2022 Vuelta A Espana","2022","Vuelta A Espana","20",158.8,"Sprint | Rascafría (158.8 km)","Intermediate Sprint"," Louis Meintjes","Intermarché - Wanty - Gobert Matériaux","1","0","20"
"237","2022 Vuelta A Espana","2022","Vuelta A Espana","20",158.8,"Sprint | Rascafría (158.8 km)","Intermediate Sprint"," Sergio Higuita","BORA - hansgrohe","2","0","17"
"238","2022 Vuelta A Espana","2022","Vuelta A Espana","20",158.8,"Sprint | Rascafría (158.8 km)","Intermediate Sprint"," Richard Carapaz","INEOS Grenadiers","3","0","15"
"239","2022 Vuelta A Espana","2022","Vuelta A Espana","20",158.8,"Sprint | Rascafría (158.8 km)","Intermediate Sprint"," Clément Champoussin","AG2R Citroën Team","4","0","13"
"240","2022 Vuelta A Espana","2022","Vuelta A Espana","20",158.8,"Sprint | Rascafría (158.8 km)","Intermediate Sprint"," Hugh Carthy","EF Education-EasyPost","5","0","10"
"241","2022 Vuelta A Espana","2022","Vuelta A Espana","20",174.3,"KOM Sprint (1) Puerto de Cotos (174.3 km)","KOM Sprint Cat1"," Richard Carapaz","INEOS Grenadiers","1","10","0"
"242","2022 Vuelta A Espana","2022","Vuelta A Espana","20",174.3,"KOM Sprint (1) Puerto de Cotos (174.3 km)","KOM Sprint Cat1"," Sergio Higuita","BORA - hansgrohe","2","6","0"
"243","2022 Vuelta A Espana","2022","Vuelta A Espana","20",174.3,"KOM Sprint (1) Puerto de Cotos (174.3 km)","KOM Sprint Cat1"," Remco Evenepoel","Quick-Step Alpha Vinyl Team","3","4","0"
"244","2022 Vuelta A Espana","2022","Vuelta A Espana","20",174.3,"KOM Sprint (1) Puerto de Cotos (174.3 km)","KOM Sprint Cat1"," Enric Mas","Movistar Team","4","2","0"
"245","2022 Vuelta A Espana","2022","Vuelta A Espana","20",174.3,"KOM Sprint (1) Puerto de Cotos (174.3 km)","KOM Sprint Cat1"," Miguel Ángel López","Astana Qazaqstan Team","5","1","0"
"246","2022 Vuelta A Espana","2022","Vuelta A Espana","21",50.3,"Sprint | Madrid (50.3 km)","Intermediate Sprint"," Enric Mas","Movistar Team","1","0","20"
"247","2022 Vuelta A Espana","2022","Vuelta A Espana","21",50.3,"Sprint | Madrid (50.3 km)","Intermediate Sprint"," Joris Nieuwenhuis","Team DSM","2","0","17"
"248","2022 Vuelta A Espana","2022","Vuelta A Espana","21",50.3,"Sprint | Madrid (50.3 km)","Intermediate Sprint"," Richard Carapaz","INEOS Grenadiers","3","0","15"
"249","2022 Vuelta A Espana","2022","Vuelta A Espana","21",50.3,"Sprint | Madrid (50.3 km)","Intermediate Sprint"," Marco Brenner","Team DSM","4","0","13"
"250","2022 Vuelta A Espana","2022","Vuelta A Espana","21",50.3,"Sprint | Madrid (50.3 km)","Intermediate Sprint"," Carlos Rodríguez","INEOS Grenadiers","5","0","10"
