"","season_race","season","race","stage","distance","event_data","event","rider_name","team_name","event_rank","kom_points","intermediate_points"
"17","2020 Tour De France","2020","Tour De France","1",NA,"Sprint | Nice","Intermediate Sprint"," Michał Kwiatkowski","INEOS Grenadiers","15","0","1"
"18","2020 Tour De France","2020","Tour De France","1",NA,"KOM Sprint (3) Côte de Rimiez","Mountain Sprint (3)"," Michael Schär","CCC Team","1","2","0"
"19","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Matteo Trentin","CCC Team","1","0","20"
"20","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","2","0","17"
"21","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Toms Skujiņš","Trek - Segafredo","3","0","15"
"22","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Michael Gogl","NTT Pro Cycling","4","0","13"
"23","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Kasper Asgreen","Deceuninck - Quick Step","5","0","11"
"24","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Anthony Perez","Cofidis","6","0","10"
"25","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Benoît Cosnefroy","AG2R La Mondiale","7","0","9"
"26","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Lukas Pöstlberger","BORA - hansgrohe","8","0","8"
"27","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Sam Bennett","Deceuninck - Quick Step","9","0","7"
"28","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Michael Mørkøv","Deceuninck - Quick Step","10","0","6"
"29","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Alexander Kristoff","UAE Team Emirates","11","0","5"
"30","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Bryan Coquard","B&B Hotels - Vital Concept p/b KTM","12","0","4"
"31","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Elia Viviani","Cofidis","13","0","3"
"32","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Niccolò Bonifazio","Team Total Direct Energie","14","0","2"
"33","2020 Tour De France","2020","Tour De France","2",NA,"Sprint | Lac du Broc","Intermediate Sprint"," Giacomo Nizzolo","NTT Pro Cycling","15","0","1"
"34","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de la Colmiane","Mountain Sprint (1)"," Benoît Cosnefroy","AG2R La Mondiale","1","10","0"
"35","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de la Colmiane","Mountain Sprint (1)"," Anthony Perez","Cofidis","2","8","0"
"36","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de la Colmiane","Mountain Sprint (1)"," Michael Gogl","NTT Pro Cycling","3","6","0"
"37","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de la Colmiane","Mountain Sprint (1)"," Kasper Asgreen","Deceuninck - Quick Step","4","4","0"
"38","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de la Colmiane","Mountain Sprint (1)"," Toms Skujiņš","Trek - Segafredo","5","2","0"
"39","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de la Colmiane","Mountain Sprint (1)"," Lukas Pöstlberger","BORA - hansgrohe","6","1","0"
"40","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de Turini","Mountain Sprint (1)"," Anthony Perez","Cofidis","1","10","0"
"41","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de Turini","Mountain Sprint (1)"," Benoît Cosnefroy","AG2R La Mondiale","2","8","0"
"42","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de Turini","Mountain Sprint (1)"," Michael Gogl","NTT Pro Cycling","3","6","0"
"43","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de Turini","Mountain Sprint (1)"," Toms Skujiņš","Trek - Segafredo","4","4","0"
"44","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de Turini","Mountain Sprint (1)"," Kasper Asgreen","Deceuninck - Quick Step","5","2","0"
"45","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (1) Col de Turini","Mountain Sprint (1)"," Lukas Pöstlberger","BORA - hansgrohe","6","1","0"
"46","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (2) Col d'Èze","Mountain Sprint (2)"," Nicolas Roche","Team Sunweb","1","5","0"
"47","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (2) Col d'Èze","Mountain Sprint (2)"," Robert Gesink","Team Jumbo-Visma","2","3","0"
"48","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (2) Col d'Èze","Mountain Sprint (2)"," Marc Hirschi","Team Sunweb","3","2","0"
"49","2020 Tour De France","2020","Tour De France","2",NA,"KOM Sprint (2) Col d'Èze","Mountain Sprint (2)"," Wout van Aert","Team Jumbo-Visma","4","1","0"
"50","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (3) Col du Pilon","Mountain Sprint (3)"," Anthony Perez","Cofidis","1","2","0"
"51","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (3) Col du Pilon","Mountain Sprint (3)"," Benoît Cosnefroy","AG2R La Mondiale","2","1","0"
"52","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (3) Col de la Faye","Mountain Sprint (3)"," Anthony Perez","Cofidis","1","2","0"
"53","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (3) Col de la Faye","Mountain Sprint (3)"," Benoît Cosnefroy","AG2R La Mondiale","2","1","0"
"54","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (3) Col des Lèques","Mountain Sprint (3)"," Jérôme Cousin","Team Total Direct Energie","1","2","0"
"55","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (3) Col des Lèques","Mountain Sprint (3)"," Benoît Cosnefroy","AG2R La Mondiale","2","1","0"
"56","2020 Tour De France","2020","Tour De France","3",NA,"KOM Sprint (4) Col de l'Orme","Mountain Sprint (4)"," Jérôme Cousin","Team Total Direct Energie","1","1","0"
"57","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Jérôme Cousin","Team Total Direct Energie","1","0","20"
"58","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","2","0","17"
"59","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Niccolò Bonifazio","Team Total Direct Energie","3","0","15"
"60","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Giacomo Nizzolo","NTT Pro Cycling","4","0","13"
"61","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Alexander Kristoff","UAE Team Emirates","5","0","11"
"62","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Daniel Oss","BORA - hansgrohe","6","0","10"
"63","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Sam Bennett","Deceuninck - Quick Step","7","0","9"
"64","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Matteo Trentin","CCC Team","8","0","8"
"65","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Bryan Coquard","B&B Hotels - Vital Concept p/b KTM","9","0","7"
"66","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Max Walscheid","NTT Pro Cycling","10","0","6"
"67","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Michael Mørkøv","Deceuninck - Quick Step","11","0","5"
"68","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Geoffrey Soupe","Team Total Direct Energie","12","0","4"
"69","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Damiano Caruso","Bahrain - McLaren","13","0","3"
"70","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Rémi Cavagna","Deceuninck - Quick Step","14","0","2"
"71","2020 Tour De France","2020","Tour De France","3",NA,"Sprint | Digne-les-Bains","Intermediate Sprint"," Sonny Colbrelli","Bahrain - McLaren","15","0","1"
"72","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Nils Politt","Israel Start-Up Nation","1","0","20"
"73","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Mathieu Burgaudeau","Team Total Direct Energie","2","0","17"
"74","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Tiesj Benoot","Team Sunweb","3","0","15"
"75","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Quentin Pacher","B&B Hotels - Vital Concept p/b KTM","4","0","13"
"76","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Alexis Vuillermoz","AG2R La Mondiale","5","0","11"
"77","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Krists Neilands","Israel Start-Up Nation","6","0","10"
"78","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Sam Bennett","Deceuninck - Quick Step","7","0","9"
"79","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Michael Mørkøv","Deceuninck - Quick Step","8","0","8"
"80","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Matteo Trentin","CCC Team","9","0","7"
"81","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Bryan Coquard","B&B Hotels - Vital Concept p/b KTM","10","0","6"
"82","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Giacomo Nizzolo","NTT Pro Cycling","11","0","5"
"83","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","12","0","4"
"84","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Alexander Kristoff","UAE Team Emirates","13","0","3"
"85","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Niccolò Bonifazio","Team Total Direct Energie","14","0","2"
"86","2020 Tour De France","2020","Tour De France","4",NA,"Sprint | Veynes","Intermediate Sprint"," Max Walscheid","NTT Pro Cycling","15","0","1"
"87","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (3) Col du Festre","Mountain Sprint (3)"," Quentin Pacher","B&B Hotels - Vital Concept p/b KTM","1","2","0"
"88","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (3) Col du Festre","Mountain Sprint (3)"," Nils Politt","Israel Start-Up Nation","2","1","0"
"89","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (4) Côte de Corps","Mountain Sprint (4)"," Quentin Pacher","B&B Hotels - Vital Concept p/b KTM","1","1","0"
"90","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (3) Côte de l'Aullagnier","Mountain Sprint (3)"," Quentin Pacher","B&B Hotels - Vital Concept p/b KTM","1","2","0"
"91","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (3) Côte de l'Aullagnier","Mountain Sprint (3)"," Nils Politt","Israel Start-Up Nation","2","1","0"
"92","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (3) Côte de Saint-Léger-les-Mélèzes","Mountain Sprint (3)"," Krists Neilands","Israel Start-Up Nation","1","2","0"
"93","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (3) Côte de Saint-Léger-les-Mélèzes","Mountain Sprint (3)"," Quentin Pacher","B&B Hotels - Vital Concept p/b KTM","2","1","0"
"94","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (1) Orcières-Merlette","Mountain Sprint (1)"," Primož Roglič","Team Jumbo-Visma","1","10","0"
"95","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (1) Orcières-Merlette","Mountain Sprint (1)"," Tadej Pogačar","UAE Team Emirates","2","8","0"
"96","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (1) Orcières-Merlette","Mountain Sprint (1)"," Guillaume Martin","Cofidis","3","6","0"
"97","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (1) Orcières-Merlette","Mountain Sprint (1)"," Nairo Quintana","Team Arkéa Samsic","4","4","0"
"98","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (1) Orcières-Merlette","Mountain Sprint (1)"," Julian Alaphilippe","Deceuninck - Quick Step","5","2","0"
"99","2020 Tour De France","2020","Tour De France","4",NA,"KOM Sprint (1) Orcières-Merlette","Mountain Sprint (1)"," Miguel Ángel López","Astana Pro Team","6","1","0"
"100","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Sam Bennett","Deceuninck - Quick Step","1","0","20"
"101","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Michael Mørkøv","Deceuninck - Quick Step","2","0","17"
"102","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Caleb Ewan","Lotto Soudal","3","0","15"
"103","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","4","0","13"
"104","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Bryan Coquard","B&B Hotels - Vital Concept p/b KTM","5","0","11"
"105","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Alexander Kristoff","UAE Team Emirates","6","0","10"
"106","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Matteo Trentin","CCC Team","7","0","9"
"107","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Niccolò Bonifazio","Team Total Direct Energie","8","0","8"
"108","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Daniel Oss","BORA - hansgrohe","9","0","7"
"109","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Elia Viviani","Cofidis","10","0","6"
"110","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Christophe Laporte","Cofidis","11","0","5"
"111","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Giacomo Nizzolo","NTT Pro Cycling","12","0","4"
"112","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Nelson Oliveira","Movistar Team","13","0","3"
"113","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Cyril Barthe","B&B Hotels - Vital Concept p/b KTM","14","0","2"
"114","2020 Tour De France","2020","Tour De France","5",NA,"Sprint | L'Épine","Intermediate Sprint"," Roger Kluge","Lotto Soudal","15","0","1"
"115","2020 Tour De France","2020","Tour De France","5",NA,"KOM Sprint (4) Col de Serre Colon","Mountain Sprint (4)"," Benoît Cosnefroy","AG2R La Mondiale","1","1","0"
"116","2020 Tour De France","2020","Tour De France","5",NA,"KOM Sprint (4) Côte de Saint-Vincent-de-Barrès","Mountain Sprint (4)"," Benoît Cosnefroy","AG2R La Mondiale","1","1","0"
"117","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Edvald Boasson Hagen","NTT Pro Cycling","1","0","20"
"118","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Daniel Oss","BORA - hansgrohe","2","0","17"
"119","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Greg Van Avermaet","CCC Team","3","0","15"
"120","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Alexey Lutsenko","Astana Pro Team","4","0","13"
"121","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Nicolas Roche","Team Sunweb","5","0","11"
"122","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Rémi Cavagna","Deceuninck - Quick Step","6","0","10"
"123","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Neilson Powless","EF Pro Cycling","7","0","9"
"124","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Jesús Herrada","Cofidis","8","0","8"
"125","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Roger Kluge","Lotto Soudal","9","0","7"
"126","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Sam Bennett","Deceuninck - Quick Step","10","0","6"
"127","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Michael Mørkøv","Deceuninck - Quick Step","11","0","5"
"128","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Bryan Coquard","B&B Hotels - Vital Concept p/b KTM","12","0","4"
"129","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","13","0","3"
"130","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Niccolò Bonifazio","Team Total Direct Energie","14","0","2"
"131","2020 Tour De France","2020","Tour De France","6",NA,"Sprint | Saint-Hippolyte-du-Fort","Intermediate Sprint"," Matteo Trentin","CCC Team","15","0","1"
"132","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (3) Cap de Coste","Mountain Sprint (3)"," Nicolas Roche","Team Sunweb","1","2","0"
"133","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (3) Cap de Coste","Mountain Sprint (3)"," Greg Van Avermaet","CCC Team","2","1","0"
"134","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (3) Col des Mourèzes","Mountain Sprint (3)"," Nicolas Roche","Team Sunweb","1","2","0"
"135","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (3) Col des Mourèzes","Mountain Sprint (3)"," Jesús Herrada","Cofidis","2","1","0"
"136","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (1) Col de la Lusette","Mountain Sprint (1)"," Alexey Lutsenko","Astana Pro Team","1","10","0"
"137","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (1) Col de la Lusette","Mountain Sprint (1)"," Jesús Herrada","Cofidis","2","8","0"
"138","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (1) Col de la Lusette","Mountain Sprint (1)"," Greg Van Avermaet","CCC Team","3","6","0"
"139","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (1) Col de la Lusette","Mountain Sprint (1)"," Neilson Powless","EF Pro Cycling","4","4","0"
"140","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (1) Col de la Lusette","Mountain Sprint (1)"," Nicolas Roche","Team Sunweb","5","2","0"
"141","2020 Tour De France","2020","Tour De France","6",NA,"KOM Sprint (1) Col de la Lusette","Mountain Sprint (1)"," Fabio Aru","UAE Team Emirates","6","1","0"
"142","2020 Tour De France","2020","Tour De France","7",NA,"KOM Sprint (3) Côte de Luzençon","Mountain Sprint (3)"," Benoît Cosnefroy","AG2R La Mondiale","1","2","0"
"143","2020 Tour De France","2020","Tour De France","7",NA,"KOM Sprint (3) Côte de Luzençon","Mountain Sprint (3)"," Gregor Mühlberger","BORA - hansgrohe","2","1","0"
"144","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Matteo Trentin","CCC Team","1","0","20"
"145","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","2","0","17"
"146","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Bryan Coquard","B&B Hotels - Vital Concept p/b KTM","3","0","15"
"147","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Julian Alaphilippe","Deceuninck - Quick Step","4","0","13"
"148","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Maximilian Schachmann","BORA - hansgrohe","5","0","11"
"149","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Felix Großschartner","BORA - hansgrohe","6","0","10"
"150","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Daniel Oss","BORA - hansgrohe","7","0","9"
"151","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Greg Van Avermaet","CCC Team","8","0","8"
"152","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Gregor Mühlberger","BORA - hansgrohe","9","0","7"
"153","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Wout van Aert","Team Jumbo-Visma","10","0","6"
"154","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Nelson Oliveira","Movistar Team","11","0","5"
"155","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Lennard Kämna","BORA - hansgrohe","12","0","4"
"156","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Primož Roglič","Team Jumbo-Visma","13","0","3"
"157","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","14","0","2"
"158","2020 Tour De France","2020","Tour De France","7",NA,"Sprint | Saint-Sernin-sur-Rance","Intermediate Sprint"," Dries Devenyns","Deceuninck - Quick Step","15","0","1"
"159","2020 Tour De France","2020","Tour De France","7",NA,"KOM Sprint (3) Col de Peyronnenc","Mountain Sprint (3)"," Thomas De Gendt","Lotto Soudal","1","2","0"
"160","2020 Tour De France","2020","Tour De France","7",NA,"KOM Sprint (3) Col de Peyronnenc","Mountain Sprint (3)"," Quentin Pacher","B&B Hotels - Vital Concept p/b KTM","2","1","0"
"161","2020 Tour De France","2020","Tour De France","7",NA,"KOM Sprint (4) Côte de Paulhe","Mountain Sprint (4)"," Thomas De Gendt","Lotto Soudal","1","1","0"
"162","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Jérôme Cousin","Team Total Direct Energie","1","0","20"
"163","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Michael Mørkøv","Deceuninck - Quick Step","2","0","17"
"164","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Toms Skujiņš","Trek - Segafredo","3","0","15"
"165","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Kévin Reza","B&B Hotels - Vital Concept p/b KTM","4","0","13"
"166","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Benoît Cosnefroy","AG2R La Mondiale","5","0","11"
"167","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Neilson Powless","EF Pro Cycling","6","0","10"
"168","2020 Tour De France","2020","Tour De France","8",NA,"Sprint | Sengouagnet","Intermediate Sprint"," Nans Peters","AG2R La Mondiale","7","0","9"
