"","season_race","season","race","stage","distance","event_data","event","rider_name","team_name","event_rank","kom_points","intermediate_points"
"163","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Katarzyna Niewiadoma","Canyon//SRAM Racing","8",0,"9"
"164","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Urška Žigart","Team BikeExchange - Jayco","9",0,"8"
"165","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Mavi García","UAE Team ADQ","10",0,"7"
"166","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Kristen Faulkner","Team BikeExchange - Jayco","11",0,"6"
"167","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Veronica Ewers","EF Education-TIBCO-SVB","12",0,"5"
"168","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Riejanne Markus","Team Jumbo-Visma","13",0,"4"
"169","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Ashleigh Moolman","Team SD Worx","14",0,"3"
"170","2022 Tour De France Femmes","2022","Tour De France Femmes","7",93.1,"Sprint | Oderen (93.1 km)","Intermediate Sprint"," Pauliena Rooijakkers","Canyon//SRAM Racing","15",0,"2"
"171","2022 Tour De France Femmes","2022","Tour De France Femmes","7",120,"QOM Sprint (1) Grand Ballon (120 km)","Mountain Sprint (1)"," Annemiek van Vleuten","Movistar Team","1",0,"10"
"172","2022 Tour De France Femmes","2022","Tour De France Femmes","7",120,"QOM Sprint (1) Grand Ballon (120 km)","Mountain Sprint (1)"," Demi Vollering","Team SD Worx","2",0,"8"
"173","2022 Tour De France Femmes","2022","Tour De France Femmes","7",120,"QOM Sprint (1) Grand Ballon (120 km)","Mountain Sprint (1)"," Katarzyna Niewiadoma","Canyon//SRAM Racing","3",0,"6"
"174","2022 Tour De France Femmes","2022","Tour De France Femmes","7",120,"QOM Sprint (1) Grand Ballon (120 km)","Mountain Sprint (1)"," Juliette Labous","Team DSM","4",0,"4"
"175","2022 Tour De France Femmes","2022","Tour De France Femmes","7",120,"QOM Sprint (1) Grand Ballon (120 km)","Mountain Sprint (1)"," Cecilie Uttrup Ludwig","FDJ - SUEZ - Futuroscope","5",0,"2"
"176","2022 Tour De France Femmes","2022","Tour De France Femmes","7",120,"QOM Sprint (1) Grand Ballon (120 km)","Mountain Sprint (1)"," Silvia Persico","Valcar - Travel & Service","6",0,"1"
"177","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Maria Giulia Confalonieri","Ceratizit-WNT Pro Cycling","1",0,"25"
"178","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Tiffany Cromwell","Canyon//SRAM Racing","2",0,"20"
"179","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Karlijn Swinkels","Team Jumbo-Visma","3",0,"17"
"180","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Sandra Alonso","Ceratizit-WNT Pro Cycling","4",0,"15"
"181","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Soraya Paladin","Canyon//SRAM Racing","5",0,"13"
"182","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Vittoria Guazzini","FDJ - SUEZ - Futuroscope","6",0,"11"
"183","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Lotte Kopecky","Team SD Worx","7",0,"10"
"184","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Alena Amialiusik","Canyon//SRAM Racing","8",0,"9"
"185","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Demi Vollering","Team SD Worx","9",0,"8"
"186","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Romy Kasper","Team Jumbo-Visma","10",0,"7"
"187","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Elise Chabbey","Canyon//SRAM Racing","11",0,"6"
"188","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Marianne Vos","Team Jumbo-Visma","12",0,"5"
"189","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Katarzyna Niewiadoma","Canyon//SRAM Racing","13",0,"4"
"190","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Pfeiffer Georgi","Team DSM","14",0,"3"
"191","2022 Tour De France Femmes","2022","Tour De France Femmes","8",47.4,"Sprint | Faucogney-et-la-Mer (47.4 km)","Intermediate Sprint"," Jeanne Korevaar","Liv Racing Xstra","15",0,"2"
"192","2022 Tour De France Femmes","2022","Tour De France Femmes","8",52.5,"QOM Sprint (2) Côte d'Esmouliéres (52.5 km)","Mountain Sprint (2)"," Demi Vollering","Team SD Worx","1",0,"5"
"193","2022 Tour De France Femmes","2022","Tour De France Femmes","8",52.5,"QOM Sprint (2) Côte d'Esmouliéres (52.5 km)","Mountain Sprint (2)"," Pauliena Rooijakkers","Canyon//SRAM Racing","2",0,"3"
"194","2022 Tour De France Femmes","2022","Tour De France Femmes","8",52.5,"QOM Sprint (2) Côte d'Esmouliéres (52.5 km)","Mountain Sprint (2)"," Vittoria Guazzini","FDJ - SUEZ - Futuroscope","3",0,"2"
"195","2022 Tour De France Femmes","2022","Tour De France Femmes","8",52.5,"QOM Sprint (2) Côte d'Esmouliéres (52.5 km)","Mountain Sprint (2)"," Rachel Neylan","Cofidis Women Team","4",0,"1"
"196","2022 Tour De France Femmes","2022","Tour De France Femmes","8",84.6,"QOM Sprint (1) Ballon d'Alsace (84.6 km)","Mountain Sprint (1)"," Mavi García","UAE Team ADQ","1",0,"10"
"197","2022 Tour De France Femmes","2022","Tour De France Femmes","8",84.6,"QOM Sprint (1) Ballon d'Alsace (84.6 km)","Mountain Sprint (1)"," Pauliena Rooijakkers","Canyon//SRAM Racing","2",0,"8"
"198","2022 Tour De France Femmes","2022","Tour De France Femmes","8",84.6,"QOM Sprint (1) Ballon d'Alsace (84.6 km)","Mountain Sprint (1)"," Grace Brown","FDJ - SUEZ - Futuroscope","3",0,"6"
"199","2022 Tour De France Femmes","2022","Tour De France Femmes","8",84.6,"QOM Sprint (1) Ballon d'Alsace (84.6 km)","Mountain Sprint (1)"," Riejanne Markus","Team Jumbo-Visma","4",0,"4"
"200","2022 Tour De France Femmes","2022","Tour De France Femmes","8",84.6,"QOM Sprint (1) Ballon d'Alsace (84.6 km)","Mountain Sprint (1)"," Paula Andrea Patiño","Movistar Team","5",0,"2"
"201","2022 Tour De France Femmes","2022","Tour De France Femmes","8",84.6,"QOM Sprint (1) Ballon d'Alsace (84.6 km)","Mountain Sprint (1)"," Elise Chabbey","Canyon//SRAM Racing","6",0,"1"
"202","2022 Tour De France Femmes","2022","Tour De France Femmes","8",123.3,"QOM Sprint (1) La Super Planche des Belles Filles (123.3 km)","Mountain Sprint (1)"," Annemiek van Vleuten","Movistar Team","1",0,"10"
"203","2022 Tour De France Femmes","2022","Tour De France Femmes","8",123.3,"QOM Sprint (1) La Super Planche des Belles Filles (123.3 km)","Mountain Sprint (1)"," Demi Vollering","Team SD Worx","2",0,"8"
"204","2022 Tour De France Femmes","2022","Tour De France Femmes","8",123.3,"QOM Sprint (1) La Super Planche des Belles Filles (123.3 km)","Mountain Sprint (1)"," Silvia Persico","Valcar - Travel & Service","3",0,"6"
"205","2022 Tour De France Femmes","2022","Tour De France Femmes","8",123.3,"QOM Sprint (1) La Super Planche des Belles Filles (123.3 km)","Mountain Sprint (1)"," Katarzyna Niewiadoma","Canyon//SRAM Racing","4",0,"4"
"206","2022 Tour De France Femmes","2022","Tour De France Femmes","8",123.3,"QOM Sprint (1) La Super Planche des Belles Filles (123.3 km)","Mountain Sprint (1)"," Juliette Labous","Team DSM","5",0,"2"
"207","2022 Tour De France Femmes","2022","Tour De France Femmes","8",123.3,"QOM Sprint (1) La Super Planche des Belles Filles (123.3 km)","Mountain Sprint (1)"," Elisa Longo Borghini","Trek - Segafredo","6",0,"1"
