"","season_race","season","race","stage","distance","event_data","event","rider_name","team_name","event_rank","kom_points","intermediate_points"
"20","2017 Giro D Italia","2017","Giro D Italia","1",173.7,"Sprint | Cannigione (173.7 km)","Intermediate Sprint"," Kristian Sbaragli","Team Dimension Data","6","0","3"
"21","2017 Giro D Italia","2017","Giro D Italia","1",173.7,"Sprint | Cannigione (173.7 km)","Intermediate Sprint"," Svein Tuft","ORICA-Scott","7","0","2"
"22","2017 Giro D Italia","2017","Giro D Italia","1",173.7,"Sprint | Cannigione (173.7 km)","Intermediate Sprint"," Pieter Serry","Quick-Step Floors","8","0","1"
"23","2017 Giro D Italia","2017","Giro D Italia","1",184.7,"KOM Sprint (4) San Pantaleo (184.7 km)","KOM Sprint Cat4"," Cesare Benedetti","BORA - hansgrohe","1","3","0"
"24","2017 Giro D Italia","2017","Giro D Italia","1",184.7,"KOM Sprint (4) San Pantaleo (184.7 km)","KOM Sprint Cat4"," Daniel Teklehaimanot","Team Dimension Data","2","2","0"
"25","2017 Giro D Italia","2017","Giro D Italia","1",184.7,"KOM Sprint (4) San Pantaleo (184.7 km)","KOM Sprint Cat4"," Pavel Brutt","Gazprom-RusVelo","3","1","0"
"26","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Daniel Teklehaimanot","Team Dimension Data","1","0","20"
"27","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Simone Andreetta","Bardiani - CSF","2","0","12"
"28","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Ilia Koshevoy","Wilier Triestina - Selle Italia","3","0","8"
"29","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Łukasz Owsian","CCC Sprandi Polkowice ","4","0","6"
"30","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Evgeny Shalunov","Gazprom-RusVelo","5","0","4"
"31","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Kristian Sbaragli","Team Dimension Data","6","0","3"
"32","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Igor Antón","Team Dimension Data","7","0","2"
"33","2017 Giro D Italia","2017","Giro D Italia","2",NA,"Sprint | Buddus","Intermediate Sprint"," Jan Bárta","BORA - hansgrohe","8","0","1"
"34","2017 Giro D Italia","2017","Giro D Italia","2",113.9,"KOM Sprint (3) Nuoro (113.9 km)","KOM Sprint Cat3"," Simone Andreetta","Bardiani - CSF","1","7","0"
"35","2017 Giro D Italia","2017","Giro D Italia","2",113.9,"KOM Sprint (3) Nuoro (113.9 km)","KOM Sprint Cat3"," Evgeny Shalunov","Gazprom-RusVelo","2","4","0"
"36","2017 Giro D Italia","2017","Giro D Italia","2",113.9,"KOM Sprint (3) Nuoro (113.9 km)","KOM Sprint Cat3"," Daniel Teklehaimanot","Team Dimension Data","3","2","0"
"37","2017 Giro D Italia","2017","Giro D Italia","2",113.9,"KOM Sprint (3) Nuoro (113.9 km)","KOM Sprint Cat3"," Ilia Koshevoy","Wilier Triestina - Selle Italia","4","1","0"
"38","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Daniel Teklehaimanot","Team Dimension Data","1","0","20"
"39","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Ilia Koshevoy","Wilier Triestina - Selle Italia","2","0","12"
"40","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Evgeny Shalunov","Gazprom-RusVelo","3","0","8"
"41","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Simone Andreetta","Bardiani - CSF","4","0","6"
"42","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Łukasz Owsian","CCC Sprandi Polkowice ","5","0","4"
"43","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Kristian Sbaragli","Team Dimension Data","6","0","3"
"44","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Jan Bárta","BORA - hansgrohe","7","0","2"
"45","2017 Giro D Italia","2017","Giro D Italia","2",152.6,"Sprint | Dorgali (152.6 km)","Intermediate Sprint"," Cesare Benedetti","BORA - hansgrohe","8","0","1"
"46","2017 Giro D Italia","2017","Giro D Italia","2",173.7,"KOM Sprint (2) Genna Silana (173.7 km)","KOM Sprint Cat2"," Daniel Teklehaimanot","Team Dimension Data","1","15","0"
"47","2017 Giro D Italia","2017","Giro D Italia","2",173.7,"KOM Sprint (2) Genna Silana (173.7 km)","KOM Sprint Cat2"," Omar Fraile","Team Dimension Data","2","8","0"
"48","2017 Giro D Italia","2017","Giro D Italia","2",173.7,"KOM Sprint (2) Genna Silana (173.7 km)","KOM Sprint Cat2"," Pierre Rolland","Cannondale-Drapac Pro Cycling Team","3","6","0"
"49","2017 Giro D Italia","2017","Giro D Italia","2",173.7,"KOM Sprint (2) Genna Silana (173.7 km)","KOM Sprint Cat2"," Lukas Pöstlberger","BORA - hansgrohe","4","4","0"
"50","2017 Giro D Italia","2017","Giro D Italia","2",173.7,"KOM Sprint (2) Genna Silana (173.7 km)","KOM Sprint Cat2"," Matteo Montaguti","AG2R La Mondiale","5","2","0"
"51","2017 Giro D Italia","2017","Giro D Italia","2",173.7,"KOM Sprint (2) Genna Silana (173.7 km)","KOM Sprint Cat2"," Manuele Boaro","Bahrain Merida Pro Cycling Team","6","1","0"
"52","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Kristian Sbaragli","Team Dimension Data","1","0","20"
"53","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Eugert Zhupa","Wilier Triestina - Selle Italia","2","0","12"
"54","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Ivan Rovny","Gazprom-RusVelo","3","0","8"
"55","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Jan Tratnik","CCC Sprandi Polkowice ","4","0","6"
"56","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","5","0","4"
"57","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Johann van Zyl","Team Dimension Data","6","0","3"
"58","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Daniel Teklehaimanot","Team Dimension Data","7","0","2"
"59","2017 Giro D Italia","2017","Giro D Italia","3",34.8,"Sprint | Ponte su Santu (34.8 km)","Intermediate Sprint"," Nathan Haas","Team Dimension Data","8","0","1"
"60","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Eugert Zhupa","Wilier Triestina - Selle Italia","1","0","20"
"61","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Ivan Rovny","Gazprom-RusVelo","2","0","12"
"62","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Jan Tratnik","CCC Sprandi Polkowice ","3","0","8"
"63","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Kristian Sbaragli","Team Dimension Data","4","0","6"
"64","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","5","0","4"
"65","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Nathan Haas","Team Dimension Data","6","0","3"
"66","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Simone Ponzi","CCC Sprandi Polkowice ","7","0","2"
"67","2017 Giro D Italia","2017","Giro D Italia","3",98.9,"Sprint | Villasimius (98.9 km)","Intermediate Sprint"," Johann van Zyl","Team Dimension Data","8","0","1"
"68","2017 Giro D Italia","2017","Giro D Italia","3",106.6,"KOM Sprint (4) Capo Boi (106.6 km)","KOM Sprint Cat4"," Jan Tratnik","CCC Sprandi Polkowice ","1","3","0"
"69","2017 Giro D Italia","2017","Giro D Italia","3",106.6,"KOM Sprint (4) Capo Boi (106.6 km)","KOM Sprint Cat4"," Eugert Zhupa","Wilier Triestina - Selle Italia","2","2","0"
"70","2017 Giro D Italia","2017","Giro D Italia","3",106.6,"KOM Sprint (4) Capo Boi (106.6 km)","KOM Sprint Cat4"," Ivan Rovny","Gazprom-RusVelo","3","1","0"
"71","2017 Giro D Italia","2017","Giro D Italia","4",89.4,"KOM Sprint (2) Portella Femmina Morta (89.4 km)","KOM Sprint Cat2"," Jacques Janse van Rensburg","Team Dimension Data","1","15","0"
"72","2017 Giro D Italia","2017","Giro D Italia","4",89.4,"KOM Sprint (2) Portella Femmina Morta (89.4 km)","KOM Sprint Cat2"," Jan Polanc","UAE Team Emirates","2","8","0"
"73","2017 Giro D Italia","2017","Giro D Italia","4",89.4,"KOM Sprint (2) Portella Femmina Morta (89.4 km)","KOM Sprint Cat2"," Pavel Brutt","Gazprom-RusVelo","3","6","0"
"74","2017 Giro D Italia","2017","Giro D Italia","4",89.4,"KOM Sprint (2) Portella Femmina Morta (89.4 km)","KOM Sprint Cat2"," Eugenio Alafaci","Trek - Segafredo","4","4","0"
"75","2017 Giro D Italia","2017","Giro D Italia","4",89.4,"KOM Sprint (2) Portella Femmina Morta (89.4 km)","KOM Sprint Cat2"," Daniel Teklehaimanot","Team Dimension Data","5","2","0"
"76","2017 Giro D Italia","2017","Giro D Italia","4",89.4,"KOM Sprint (2) Portella Femmina Morta (89.4 km)","KOM Sprint Cat2"," Omar Fraile","Team Dimension Data","6","1","0"
"77","2017 Giro D Italia","2017","Giro D Italia","4",123.8,"Sprint | Bronte (123.8 km)","Intermediate Sprint"," Pavel Brutt","Gazprom-RusVelo","1","0","8"
"78","2017 Giro D Italia","2017","Giro D Italia","4",123.8,"Sprint | Bronte (123.8 km)","Intermediate Sprint"," Jan Polanc","UAE Team Emirates","2","0","4"
"79","2017 Giro D Italia","2017","Giro D Italia","4",123.8,"Sprint | Bronte (123.8 km)","Intermediate Sprint"," Jacques Janse van Rensburg","Team Dimension Data","3","0","1"
"80","2017 Giro D Italia","2017","Giro D Italia","4",143.9,"Sprint | Biancavilla (143.9 km)","Intermediate Sprint"," Pavel Brutt","Gazprom-RusVelo","1","0","8"
"81","2017 Giro D Italia","2017","Giro D Italia","4",143.9,"Sprint | Biancavilla (143.9 km)","Intermediate Sprint"," Jacques Janse van Rensburg","Team Dimension Data","2","0","4"
"82","2017 Giro D Italia","2017","Giro D Italia","4",143.9,"Sprint | Biancavilla (143.9 km)","Intermediate Sprint"," Jan Polanc","UAE Team Emirates","3","0","1"
"83","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Jan Polanc","UAE Team Emirates","1","35","0"
"84","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Ilnur Zakarin","Team Katusha Alpecin","2","18","0"
"85","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Geraint Thomas","Team Sky","3","12","0"
"86","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Thibaut Pinot","FDJ","4","9","0"
"87","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Dario Cataldo","Astana Pro Team","5","6","0"
"88","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Tom Dumoulin","Team Sunweb","6","4","0"
"89","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Bob Jungels","Quick-Step Floors","7","2","0"
"90","2017 Giro D Italia","2017","Giro D Italia","4",181,"KOM Sprint (1) Etna (181 km)","KOM Sprint Cat1"," Adam Yates","ORICA-Scott","8","1","0"
"91","2017 Giro D Italia","2017","Giro D Italia","5",37.2,"KOM Sprint (4) Andronico Sant'Alfio (37.2 km)","KOM Sprint Cat4"," Maciej Paterski","CCC Sprandi Polkowice ","1","3","0"
"92","2017 Giro D Italia","2017","Giro D Italia","5",37.2,"KOM Sprint (4) Andronico Sant'Alfio (37.2 km)","KOM Sprint Cat4"," Evgeny Shalunov","Gazprom-RusVelo","2","2","0"
"93","2017 Giro D Italia","2017","Giro D Italia","5",37.2,"KOM Sprint (4) Andronico Sant'Alfio (37.2 km)","KOM Sprint Cat4"," Daniel Teklehaimanot","Team Dimension Data","3","1","0"
"94","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Maciej Paterski","CCC Sprandi Polkowice ","1","0","20"
"95","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Evgeny Shalunov","Gazprom-RusVelo","2","0","12"
"96","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Fernando Gaviria","Quick-Step Floors","3","0","8"
"97","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","4","0","6"
"98","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Valerio Agnoli","Bahrain Merida Pro Cycling Team","5","0","4"
"99","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Eros Capecchi","Quick-Step Floors","6","0","3"
"100","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Pieter Serry","Quick-Step Floors","7","0","2"
"101","2017 Giro D Italia","2017","Giro D Italia","5",97.6,"Sprint | Taormina (97.6 km)","Intermediate Sprint"," Maximiliano Richeze","Quick-Step Floors","8","0","1"
"102","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Maciej Paterski","CCC Sprandi Polkowice ","1","0","20"
"103","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Evgeny Shalunov","Gazprom-RusVelo","2","0","12"
"104","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Fernando Gaviria","Quick-Step Floors","3","0","8"
"105","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","4","0","6"
"106","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Maximiliano Richeze","Quick-Step Floors","5","0","4"
"107","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Iljo Keisse","Quick-Step Floors","6","0","3"
"108","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Bart De Clercq","Lotto Soudal","7","0","2"
"109","2017 Giro D Italia","2017","Giro D Italia","5",117.9,"Sprint | Roccalumera (117.9 km)","Intermediate Sprint"," Christopher Juul-Jensen","ORICA-Scott","8","0","1"
"110","2017 Giro D Italia","2017","Giro D Italia","6",39.2,"KOM Sprint (3) Barritteri (39.2 km)","KOM Sprint Cat3"," Simone Andreetta","Bardiani - CSF","1","7","0"
"111","2017 Giro D Italia","2017","Giro D Italia","6",39.2,"KOM Sprint (3) Barritteri (39.2 km)","KOM Sprint Cat3"," Silvan Dillier","BMC Racing Team","2","4","0"
"112","2017 Giro D Italia","2017","Giro D Italia","6",39.2,"KOM Sprint (3) Barritteri (39.2 km)","KOM Sprint Cat3"," Jasper Stuyven","Trek - Segafredo","3","2","0"
"113","2017 Giro D Italia","2017","Giro D Italia","6",39.2,"KOM Sprint (3) Barritteri (39.2 km)","KOM Sprint Cat3"," Lukas Pöstlberger","BORA - hansgrohe","4","1","0"
"114","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","1","0","20"
"115","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Lukas Pöstlberger","BORA - hansgrohe","2","0","12"
"116","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Simone Andreetta","Bardiani - CSF","3","0","8"
"117","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Silvan Dillier","BMC Racing Team","4","0","6"
"118","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Mads Pedersen","Trek - Segafredo","5","0","4"
"119","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," André Greipel","Lotto Soudal","6","0","3"
"120","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Fernando Gaviria","Quick-Step Floors","7","0","2"
"121","2017 Giro D Italia","2017","Giro D Italia","6",79.3,"Sprint | Mileto (79.3 km)","Intermediate Sprint"," Maximiliano Richeze","Quick-Step Floors","8","0","1"
"122","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","1","0","20"
"123","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Silvan Dillier","BMC Racing Team","2","0","12"
"124","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Simone Andreetta","Bardiani - CSF","3","0","8"
"125","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Mads Pedersen","Trek - Segafredo","4","0","6"
"126","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Lukas Pöstlberger","BORA - hansgrohe","5","0","4"
"127","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," André Greipel","Lotto Soudal","6","0","3"
"128","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Jasper De Buyst","Lotto Soudal","7","0","2"
"129","2017 Giro D Italia","2017","Giro D Italia","6",91.1,"Sprint | Vibo Valentia (91.1 km)","Intermediate Sprint"," Francisco José Ventoso","BMC Racing Team","8","0","1"
"130","2017 Giro D Italia","2017","Giro D Italia","6",193.9,"KOM Sprint (4) Fuscaldo (193.9 km)","KOM Sprint Cat4"," Lukas Pöstlberger","BORA - hansgrohe","1","3","0"
"131","2017 Giro D Italia","2017","Giro D Italia","6",193.9,"KOM Sprint (4) Fuscaldo (193.9 km)","KOM Sprint Cat4"," Silvan Dillier","BMC Racing Team","2","2","0"
"132","2017 Giro D Italia","2017","Giro D Italia","6",193.9,"KOM Sprint (4) Fuscaldo (193.9 km)","KOM Sprint Cat4"," Simone Andreetta","Bardiani - CSF","3","1","0"
"133","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Dmitry Kozontchuk","Gazprom-RusVelo","1","0","20"
"134","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Giuseppe Fonzi","Wilier Triestina - Selle Italia","2","0","12"
"135","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Fernando Gaviria","Quick-Step Floors","3","0","8"
"136","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," André Greipel","Lotto Soudal","4","0","6"
"137","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Daniel Teklehaimanot","Team Dimension Data","5","0","4"
"138","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","6","0","3"
"139","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Maximiliano Richeze","Quick-Step Floors","7","0","2"
"140","2017 Giro D Italia","2017","Giro D Italia","7",139.9,"Sprint | Massafra (139.9 km)","Intermediate Sprint"," Dries Devenyns","Quick-Step Floors","8","0","1"
"141","2017 Giro D Italia","2017","Giro D Italia","7",153.9,"KOM Sprint (4) Bosco delle Pianelle (153.9 km)","KOM Sprint Cat4"," Giuseppe Fonzi","Wilier Triestina - Selle Italia","1","3","0"
"142","2017 Giro D Italia","2017","Giro D Italia","7",153.9,"KOM Sprint (4) Bosco delle Pianelle (153.9 km)","KOM Sprint Cat4"," Dmitry Kozontchuk","Gazprom-RusVelo","2","2","0"
"143","2017 Giro D Italia","2017","Giro D Italia","7",153.9,"KOM Sprint (4) Bosco delle Pianelle (153.9 km)","KOM Sprint Cat4"," Jan Polanc","UAE Team Emirates","3","1","0"
"144","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Dmitry Kozontchuk","Gazprom-RusVelo","1","0","20"
"145","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Giuseppe Fonzi","Wilier Triestina - Selle Italia","2","0","12"
"146","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Fernando Gaviria","Quick-Step Floors","3","0","8"
"147","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Jasper Stuyven","Trek - Segafredo","4","0","6"
"148","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Maximiliano Richeze","Quick-Step Floors","5","0","4"
"149","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Laurent Didier","Trek - Segafredo","6","0","3"
"150","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Bart De Clercq","Lotto Soudal","7","0","2"
"151","2017 Giro D Italia","2017","Giro D Italia","7",166.7,"Sprint | Martina Franca (166.7 km)","Intermediate Sprint"," Christopher Juul-Jensen","ORICA-Scott","8","0","1"
