"","season_race","season","race","stage","distance","event_data","event","rider_name","team_name","event_rank","kom_points","intermediate_points"
"34","2021 Giro D Italia","2021","Giro D Italia","4",86.8,"Sprint | Rossena (86.8 km)","Intermediate Sprint"," Francesco Gavazzi","EOLO-Kometa","5","0","4"
"35","2021 Giro D Italia","2021","Giro D Italia","4",86.8,"Sprint | Rossena (86.8 km)","Intermediate Sprint"," Andrea Vendrame","AG2R Citroën Team","6","0","3"
"36","2021 Giro D Italia","2021","Giro D Italia","4",86.8,"Sprint | Rossena (86.8 km)","Intermediate Sprint"," Márton Dina","EOLO-Kometa","7","0","2"
"37","2021 Giro D Italia","2021","Giro D Italia","4",86.8,"Sprint | Rossena (86.8 km)","Intermediate Sprint"," Jacopo Mosca","Trek - Segafredo","8","0","1"
"38","2021 Giro D Italia","2021","Giro D Italia","4",111.8,"KOM Sprint (3) Castello di Carpineti (111.8 km)","KOM Sprint Cat3"," Francesco Gavazzi","EOLO-Kometa","1","9","0"
"39","2021 Giro D Italia","2021","Giro D Italia","4",111.8,"KOM Sprint (3) Castello di Carpineti (111.8 km)","KOM Sprint Cat3"," Rein Taaramäe","Intermarché - Wanty - Gobert Matériaux","2","4","0"
"40","2021 Giro D Italia","2021","Giro D Italia","4",111.8,"KOM Sprint (3) Castello di Carpineti (111.8 km)","KOM Sprint Cat3"," Christopher Juul-Jensen","Team BikeExchange","3","2","0"
"41","2021 Giro D Italia","2021","Giro D Italia","4",111.8,"KOM Sprint (3) Castello di Carpineti (111.8 km)","KOM Sprint Cat3"," Quinten Hermans","Intermarché - Wanty - Gobert Matériaux","4","1","0"
"42","2021 Giro D Italia","2021","Giro D Italia","4",143.4,"KOM Sprint (3) Montemolino (143.4 km)","KOM Sprint Cat3"," Rein Taaramäe","Intermarché - Wanty - Gobert Matériaux","1","9","0"
"43","2021 Giro D Italia","2021","Giro D Italia","4",143.4,"KOM Sprint (3) Montemolino (143.4 km)","KOM Sprint Cat3"," Christopher Juul-Jensen","Team BikeExchange","2","4","0"
"44","2021 Giro D Italia","2021","Giro D Italia","4",143.4,"KOM Sprint (3) Montemolino (143.4 km)","KOM Sprint Cat3"," Alessandro De Marchi","Israel Start-Up Nation","3","2","0"
"45","2021 Giro D Italia","2021","Giro D Italia","4",143.4,"KOM Sprint (3) Montemolino (143.4 km)","KOM Sprint Cat3"," Louis Vervaeke","Alpecin-Fenix","4","1","0"
"46","2021 Giro D Italia","2021","Giro D Italia","4",184.5,"KOM Sprint (2) Colle Passerino (184.5 km)","KOM Sprint Cat2"," Joe Dombrowski","UAE Team Emirates","1","18","0"
"47","2021 Giro D Italia","2021","Giro D Italia","4",184.5,"KOM Sprint (2) Colle Passerino (184.5 km)","KOM Sprint Cat2"," Alessandro De Marchi","Israel Start-Up Nation","2","8","0"
"48","2021 Giro D Italia","2021","Giro D Italia","4",184.5,"KOM Sprint (2) Colle Passerino (184.5 km)","KOM Sprint Cat2"," Filippo Fiorelli","Bardiani-CSF-Faizanè","3","6","0"
"49","2021 Giro D Italia","2021","Giro D Italia","4",184.5,"KOM Sprint (2) Colle Passerino (184.5 km)","KOM Sprint Cat2"," Louis Vervaeke","Alpecin-Fenix","4","4","0"
"50","2021 Giro D Italia","2021","Giro D Italia","4",184.5,"KOM Sprint (2) Colle Passerino (184.5 km)","KOM Sprint Cat2"," Jan Tratnik","Bahrain - Victorious","5","2","0"
"51","2021 Giro D Italia","2021","Giro D Italia","4",184.5,"KOM Sprint (2) Colle Passerino (184.5 km)","KOM Sprint Cat2"," Attila Valter","Groupama - FDJ","6","1","0"
"52","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Filippo Tagliani","Androni Giocattoli - Sidermec","1","0","12"
"53","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Umberto Marengo","Bardiani-CSF-Faizanè","2","0","8"
"54","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Fernando Gaviria","UAE Team Emirates","3","0","6"
"55","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Elia Viviani","Cofidis","4","0","5"
"56","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Tim Merlier","Alpecin-Fenix","5","0","4"
"57","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","6","0","3"
"58","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Giacomo Nizzolo","Team Qhubeka ASSOS","7","0","2"
"59","2021 Giro D Italia","2021","Giro D Italia","5",70,"Sprint | Imola (70 km)","Intermediate Sprint"," Andrea Pasqualon","Intermarché - Wanty - Gobert Matériaux","8","0","1"
"60","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Simone Ravanelli","Androni Giocattoli - Sidermec","1","0","12"
"61","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Simon Guglielmi","Groupama - FDJ","2","0","8"
"62","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Matej Mohorič","Bahrain - Victorious","3","0","6"
"63","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Jimmy Janssens","Alpecin-Fenix","4","0","5"
"64","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Gino Mäder","Bahrain - Victorious","5","0","4"
"65","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Dario Cataldo","Movistar Team","6","0","3"
"66","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Geoffrey Bouchard","AG2R Citroën Team","7","0","2"
"67","2021 Giro D Italia","2021","Giro D Italia","6",54.7,"Sprint | Pieve Torina (54.7 km)","Intermediate Sprint"," Bauke Mollema","Trek - Segafredo","8","0","1"
"68","2021 Giro D Italia","2021","Giro D Italia","6",88.1,"KOM Sprint (2) Forca di Gualdo (88.1 km)","KOM Sprint Cat2"," Geoffrey Bouchard","AG2R Citroën Team","1","18","0"
"69","2021 Giro D Italia","2021","Giro D Italia","6",88.1,"KOM Sprint (2) Forca di Gualdo (88.1 km)","KOM Sprint Cat2"," Simone Ravanelli","Androni Giocattoli - Sidermec","2","8","0"
"70","2021 Giro D Italia","2021","Giro D Italia","6",88.1,"KOM Sprint (2) Forca di Gualdo (88.1 km)","KOM Sprint Cat2"," Gino Mäder","Bahrain - Victorious","3","6","0"
"71","2021 Giro D Italia","2021","Giro D Italia","6",88.1,"KOM Sprint (2) Forca di Gualdo (88.1 km)","KOM Sprint Cat2"," Bauke Mollema","Trek - Segafredo","4","4","0"
"72","2021 Giro D Italia","2021","Giro D Italia","6",88.1,"KOM Sprint (2) Forca di Gualdo (88.1 km)","KOM Sprint Cat2"," Jimmy Janssens","Alpecin-Fenix","5","2","0"
"73","2021 Giro D Italia","2021","Giro D Italia","6",88.1,"KOM Sprint (2) Forca di Gualdo (88.1 km)","KOM Sprint Cat2"," Matej Mohorič","Bahrain - Victorious","6","1","0"
"74","2021 Giro D Italia","2021","Giro D Italia","6",100.4,"KOM Sprint (3) Forca di Presta (100.4 km)","KOM Sprint Cat3"," Matej Mohorič","Bahrain - Victorious","1","9","0"
"75","2021 Giro D Italia","2021","Giro D Italia","6",100.4,"KOM Sprint (3) Forca di Presta (100.4 km)","KOM Sprint Cat3"," Dario Cataldo","Movistar Team","2","4","0"
"76","2021 Giro D Italia","2021","Giro D Italia","6",100.4,"KOM Sprint (3) Forca di Presta (100.4 km)","KOM Sprint Cat3"," Gino Mäder","Bahrain - Victorious","3","2","0"
"77","2021 Giro D Italia","2021","Giro D Italia","6",100.4,"KOM Sprint (3) Forca di Presta (100.4 km)","KOM Sprint Cat3"," Bauke Mollema","Trek - Segafredo","4","1","0"
"78","2021 Giro D Italia","2021","Giro D Italia","6",160,"KOM Sprint (2) San Giacomo (160 km)","KOM Sprint Cat2"," Gino Mäder","Bahrain - Victorious","1","18","0"
"79","2021 Giro D Italia","2021","Giro D Italia","6",160,"KOM Sprint (2) San Giacomo (160 km)","KOM Sprint Cat2"," Egan Bernal","INEOS Grenadiers","2","8","0"
"80","2021 Giro D Italia","2021","Giro D Italia","6",160,"KOM Sprint (2) San Giacomo (160 km)","KOM Sprint Cat2"," Dan Martin","Israel Start-Up Nation","3","6","0"
"81","2021 Giro D Italia","2021","Giro D Italia","6",160,"KOM Sprint (2) San Giacomo (160 km)","KOM Sprint Cat2"," Remco Evenepoel","Deceuninck - Quick Step","4","4","0"
"82","2021 Giro D Italia","2021","Giro D Italia","6",160,"KOM Sprint (2) San Giacomo (160 km)","KOM Sprint Cat2"," Giulio Ciccone","Trek - Segafredo","5","2","0"
"83","2021 Giro D Italia","2021","Giro D Italia","6",160,"KOM Sprint (2) San Giacomo (160 km)","KOM Sprint Cat2"," Damiano Caruso","Bahrain - Victorious","6","1","0"
"84","2021 Giro D Italia","2021","Giro D Italia","7",62.3,"KOM Sprint (4) Chieti (62.3 km)","KOM Sprint Cat4"," Simon Pellaud","Androni Giocattoli - Sidermec","1","3","0"
"85","2021 Giro D Italia","2021","Giro D Italia","7",62.3,"KOM Sprint (4) Chieti (62.3 km)","KOM Sprint Cat4"," Mark Christian","EOLO-Kometa","2","2","0"
"86","2021 Giro D Italia","2021","Giro D Italia","7",62.3,"KOM Sprint (4) Chieti (62.3 km)","KOM Sprint Cat4"," Umberto Marengo","Bardiani-CSF-Faizanè","3","1","0"
"87","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Umberto Marengo","Bardiani-CSF-Faizanè","1","0","12"
"88","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Simon Pellaud","Androni Giocattoli - Sidermec","2","0","8"
"89","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Mark Christian","EOLO-Kometa","3","0","6"
"90","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Peter Sagan","BORA - hansgrohe","4","0","5"
"91","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Filippo Fiorelli","Bardiani-CSF-Faizanè","5","0","4"
"92","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Mauro Schmid","Team Qhubeka ASSOS","6","0","3"
"93","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Daniel Oss","BORA - hansgrohe","7","0","2"
"94","2021 Giro D Italia","2021","Giro D Italia","7",93.1,"Sprint | Crecchio (93.1 km)","Intermediate Sprint"," Filippo Zana","Bardiani-CSF-Faizanè","8","0","1"
"95","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Fernando Gaviria","UAE Team Emirates","1","0","12"
"96","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Alexis Gougeard","AG2R Citroën Team","2","0","8"
"97","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Nikias Arndt","Team DSM","3","0","6"
"98","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Francesco Gavazzi","EOLO-Kometa","4","0","5"
"99","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Nelson Oliveira","Movistar Team","5","0","4"
"100","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Giovanni Carboni","Bardiani-CSF-Faizanè","6","0","3"
"101","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Kobe Goossens","Lotto Soudal","7","0","2"
"102","2021 Giro D Italia","2021","Giro D Italia","8",84,"Sprint | Campobasso (84 km)","Intermediate Sprint"," Victor Lafay","Cofidis","8","0","1"
"103","2021 Giro D Italia","2021","Giro D Italia","8",120.2,"KOM Sprint (2) Bocca della Selva (120.2 km)","KOM Sprint Cat2"," Kobe Goossens","Lotto Soudal","1","18","0"
"104","2021 Giro D Italia","2021","Giro D Italia","8",120.2,"KOM Sprint (2) Bocca della Selva (120.2 km)","KOM Sprint Cat2"," Nikias Arndt","Team DSM","2","8","0"
"105","2021 Giro D Italia","2021","Giro D Italia","8",120.2,"KOM Sprint (2) Bocca della Selva (120.2 km)","KOM Sprint Cat2"," Francesco Gavazzi","EOLO-Kometa","3","6","0"
"106","2021 Giro D Italia","2021","Giro D Italia","8",120.2,"KOM Sprint (2) Bocca della Selva (120.2 km)","KOM Sprint Cat2"," Nelson Oliveira","Movistar Team","4","4","0"
"107","2021 Giro D Italia","2021","Giro D Italia","8",120.2,"KOM Sprint (2) Bocca della Selva (120.2 km)","KOM Sprint Cat2"," Alexis Gougeard","AG2R Citroën Team","5","2","0"
"108","2021 Giro D Italia","2021","Giro D Italia","8",120.2,"KOM Sprint (2) Bocca della Selva (120.2 km)","KOM Sprint Cat2"," Victor Lafay","Cofidis","6","1","0"
"109","2021 Giro D Italia","2021","Giro D Italia","8",170,"KOM Sprint (4) Guardia Sanframondi (170 km)","KOM Sprint Cat4"," Victor Lafay","Cofidis","1","3","0"
"110","2021 Giro D Italia","2021","Giro D Italia","8",170,"KOM Sprint (4) Guardia Sanframondi (170 km)","KOM Sprint Cat4"," Francesco Gavazzi","EOLO-Kometa","2","2","0"
"111","2021 Giro D Italia","2021","Giro D Italia","8",170,"KOM Sprint (4) Guardia Sanframondi (170 km)","KOM Sprint Cat4"," Nikias Arndt","Team DSM","3","1","0"
"112","2021 Giro D Italia","2021","Giro D Italia","9",35.6,"KOM Sprint (2) Passo Godi (35.6 km)","KOM Sprint Cat2"," Gino Mäder","Bahrain - Victorious","1","18","0"
"113","2021 Giro D Italia","2021","Giro D Italia","9",35.6,"KOM Sprint (2) Passo Godi (35.6 km)","KOM Sprint Cat2"," Bauke Mollema","Trek - Segafredo","2","8","0"
"114","2021 Giro D Italia","2021","Giro D Italia","9",35.6,"KOM Sprint (2) Passo Godi (35.6 km)","KOM Sprint Cat2"," Geoffrey Bouchard","AG2R Citroën Team","3","6","0"
"115","2021 Giro D Italia","2021","Giro D Italia","9",35.6,"KOM Sprint (2) Passo Godi (35.6 km)","KOM Sprint Cat2"," Nicolas Edet","Cofidis","4","4","0"
"116","2021 Giro D Italia","2021","Giro D Italia","9",35.6,"KOM Sprint (2) Passo Godi (35.6 km)","KOM Sprint Cat2"," Simon Carr","EF Education - Nippo","5","2","0"
"117","2021 Giro D Italia","2021","Giro D Italia","9",35.6,"KOM Sprint (2) Passo Godi (35.6 km)","KOM Sprint Cat2"," Michael Storer","Team DSM","6","1","0"
"118","2021 Giro D Italia","2021","Giro D Italia","9",102.1,"KOM Sprint (3) Forca Caruso (102.1 km)","KOM Sprint Cat3"," Geoffrey Bouchard","AG2R Citroën Team","1","9","0"
"119","2021 Giro D Italia","2021","Giro D Italia","9",102.1,"KOM Sprint (3) Forca Caruso (102.1 km)","KOM Sprint Cat3"," Bauke Mollema","Trek - Segafredo","2","4","0"
"120","2021 Giro D Italia","2021","Giro D Italia","9",102.1,"KOM Sprint (3) Forca Caruso (102.1 km)","KOM Sprint Cat3"," Giovanni Visconti","Bardiani-CSF-Faizanè","3","2","0"
"121","2021 Giro D Italia","2021","Giro D Italia","9",102.1,"KOM Sprint (3) Forca Caruso (102.1 km)","KOM Sprint Cat3"," Tony Gallopin","AG2R Citroën Team","4","1","0"
"122","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Tony Gallopin","AG2R Citroën Team","1","0","12"
"123","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Michael Storer","Team DSM","2","0","8"
"124","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Nicolas Edet","Cofidis","3","0","6"
"125","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Koen Bouwman","Team Jumbo-Visma","4","0","5"
"126","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Diego Ulissi","UAE Team Emirates","5","0","4"
"127","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Eduardo Sepúlveda","Androni Giocattoli - Sidermec","6","0","3"
"128","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Luis León Sánchez","Astana - Premier Tech","7","0","2"
"129","2021 Giro D Italia","2021","Giro D Italia","9",121.9,"Sprint | Celano (121.9 km)","Intermediate Sprint"," Bauke Mollema","Trek - Segafredo","8","0","1"
"130","2021 Giro D Italia","2021","Giro D Italia","9",135,"KOM Sprint (2) Ovindoli (135 km)","KOM Sprint Cat2"," Geoffrey Bouchard","AG2R Citroën Team","1","18","0"
"131","2021 Giro D Italia","2021","Giro D Italia","9",135,"KOM Sprint (2) Ovindoli (135 km)","KOM Sprint Cat2"," Simon Carr","EF Education - Nippo","2","8","0"
"132","2021 Giro D Italia","2021","Giro D Italia","9",135,"KOM Sprint (2) Ovindoli (135 km)","KOM Sprint Cat2"," Bauke Mollema","Trek - Segafredo","3","6","0"
"133","2021 Giro D Italia","2021","Giro D Italia","9",135,"KOM Sprint (2) Ovindoli (135 km)","KOM Sprint Cat2"," Michael Storer","Team DSM","4","4","0"
"134","2021 Giro D Italia","2021","Giro D Italia","9",135,"KOM Sprint (2) Ovindoli (135 km)","KOM Sprint Cat2"," Nicolas Edet","Cofidis","5","2","0"
"135","2021 Giro D Italia","2021","Giro D Italia","9",135,"KOM Sprint (2) Ovindoli (135 km)","KOM Sprint Cat2"," George Bennett","Team Jumbo-Visma","6","1","0"
"136","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Egan Bernal","INEOS Grenadiers","1","40","0"
"137","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Giulio Ciccone","Trek - Segafredo","2","18","0"
"138","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Aleksandr Vlasov","Astana - Premier Tech","3","12","0"
"139","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Remco Evenepoel","Deceuninck - Quick Step","4","9","0"
"140","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Dan Martin","Israel Start-Up Nation","5","6","0"
"141","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Damiano Caruso","Bahrain - Victorious","6","4","0"
"142","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Romain Bardet","Team DSM","7","2","0"
"143","2021 Giro D Italia","2021","Giro D Italia","9",158,"KOM Sprint (1) Campo Felice (158 km)","KOM Sprint Cat1"," Marc Soler","Movistar Team","8","1","0"
"144","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Samuele Rivi","EOLO-Kometa","1","0","12"
"145","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Umberto Marengo","Bardiani-CSF-Faizanè","2","0","8"
"146","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Simon Pellaud","Androni Giocattoli - Sidermec","3","0","6"
"147","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Kobe Goossens","Lotto Soudal","4","0","5"
"148","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Taco van der Hoorn","Intermarché - Wanty - Gobert Matériaux","5","0","4"
"149","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Elia Viviani","Cofidis","6","0","3"
"150","2021 Giro D Italia","2021","Giro D Italia","10",46.9,"Sprint | Santa Rufina (46.9 km)","Intermediate Sprint"," Andrea Pasqualon","Intermarché - Wanty - Gobert Matériaux","7","0","2"
